id,mask_rle
TEST_0015_class_4,-1
TEST_0015_class_5,-1
TEST_0015_class_6,-1
TEST_0015_class_7,1 416 961 416 1921 411 2881 411 3841 411 4801 407 5761 407 6721 403 7681 403 8641 403 9601 403 10561 403 11521 399 12481 399 13441 394 14401 394 15361 394 16321 390 17281 390 18241 386 19201 386 20161 386 21121 377 22081 377 23041 369 24001 369 24961 369 25921 356 26881 356 27841 343 28801 343 29761 326 30721 326 31681 326 32641 300 33601 300 34561 287 35521 287 36481 287 37441 279 38401 279 39361 266 40321 266 41281 257 42241 257 43201 257 44161 240 45121 240 46081 219 47041 219 48001 219 48961 206 49921 206 50881 184 51841 184 52801 163 53761 163 54721 163 55681 150 56641 150 57601 129 58561 129 59521 129 60481 94 61441 94 62401 39 63361 39 64321 39
TEST_0015_class_8,-1
TEST_0015_class_9,-1
TEST_0015_class_10,-1
TEST_0015_class_11,-1
TEST_0016_class_0,1 103 841 223 1801 223 2765 219 3725 219 4685 223 5645 223 6605 223 7565 223 8525 223 9485 223 10450 218 11410 218 12370 218 13330 218 14294 214 15254 214 16214 214 17174 214 18134 214 19098 210 20058 210 21018 210 21982 206 22942 206 23902 206 24862 206 25822 202 26787 197 27747 197 28711 193 29671 193 30631 193 31591 193 32551 193 33507 197 34467 197 35427 197 36387 197 37347 197 38302 202 39262 202 40218 206 41178 206 42134 210 43094 210 44054 210 45014 210 45974 214 46930 218 47890 218 48850 218 49810 218 50770 218 51730 218 52690 222 53650 222 54610 222 55570 222 56530 222 57490 227 58445 232 59405 232 60365 236 61321 240 62281 244 63241 244 64201 244 65161 249 66117 253 67077 253 68032 258 68992 262 69948 266 70908 266 71868 266 72824 270 73784 274 74740 278 75700 278 76660 278 77615 283 78575 292 79535 292 80495 296 81451 300 82411 300 83371 304 84070 25 84331 304 85030 25 85291 313 85938 17 85977 68 86062 9 86247 317 86898 17 86937 68 87022 9 87207 317 87858 17 87897 68 87982 9 88167 325 88505 22 88737 218 89127 325 89465 22 89697 218 90087 368 90648 236 91042 373 91608 236 92002 395 92525 5 92555 266 92825 22 92958 399 93485 5 93515 266 93785 22 93918 399 94445 5 94475 266 94745 22 94878 442 95392 348 95834 446 96352 348 96794 458 97287 385 97677 30 97750 462 98247 385 98637 30 98710 462 99207 385 99597 30 99670 418731
TEST_0016_class_1,-1
TEST_0016_class_2,-1
TEST_0016_class_3,-1
TEST_0016_class_4,-1
TEST_0016_class_5,-1
TEST_0016_class_6,-1
TEST_0016_class_7,-1
TEST_0016_class_8,-1
TEST_0016_class_9,-1
TEST_0016_class_10,-1
TEST_0016_class_11,104 737 1064 737 2024 741 2984 741 3944 741 4908 737 5868 737 6828 737 7788 737 8748 737 9708 742 10668 742 11628 742 12588 742 13548 746 14508 746 15468 746 16428 746 17388 746 18348 750 19308 750 20268 750 21228 754 22188 754 23148 754 24108 754 25068 754 26024 763 26984 763 27944 767 28904 767 29864 767 30824 767 31784 767 32744 763 33704 763 34664 763 35624 763 36584 763 37544 758 38504 758 39464 754 40424 754 41384 750 42344 750 43304 750 44264 750 45224 750 46188 742 47148 742 48108 742 49068 742 50028 742 50988 742 51948 742 52912 738 53872 738 54832 738 55792 738 56752 738 57717 728 58677 728 59637 728 60601 720 61561 720 62525 716 63485 716 64445 716 65410 707 66370 707 67330 702 68290 702 69254 694 70214 694 71174 694 72134 690 73094 690 74058 682 75018 682 75978 682 76938 677 77898 677 78867 668 79827 668 80791 660 81751 660 82711 660 83675 395 84095 236 84635 395 85055 236 85604 334 85955 22 86045 17 86071 176 86564 334 86915 22 87005 17 87031 176 87524 334 87875 22 87965 17 87991 176 88492 13 88527 210 88955 172 89452 13 89487 210 89915 172 90455 193 90884 158 91415 193 91844 158 92397 128 92530 25 92821 4 92847 111 93357 128 93490 25 93781 4 93807 111 94317 128 94450 25 94741 4 94767 111 95320 72 95740 94 96280 72 96700 94 97252 35 97672 5 97707 43 98212 35 98632 5 98667 43 99172 35 99592 5 99627 43
TEST_0017_class_0,1 518400
TEST_0017_class_1,-1
TEST_0017_class_2,-1
TEST_0017_class_3,-1
TEST_0017_class_4,-1
TEST_0017_class_5,-1
TEST_0017_class_6,-1
TEST_0017_class_7,-1
TEST_0017_class_8,-1
TEST_0017_class_9,-1
TEST_0017_class_10,-1
TEST_0017_class_11,-1
TEST_0018_class_0,1 518400
TEST_0018_class_1,-1
TEST_0018_class_2,-1
TEST_0018_class_3,-1
TEST_0018_class_4,-1
TEST_0018_class_5,-1
TEST_0018_class_6,-1
TEST_0018_class_7,-1
TEST_0018_class_8,-1
TEST_0018_class_9,-1
TEST_0018_class_10,-1
TEST_0018_class_11,-1
TEST_0019_class_0,120592 73 120888 9 120914 47 121552 73 121848 9 121874 47 122512 73 122808 9 122834 47 122898 26 123352 13 123370 34 123425 17 123464 90 123764 77 123858 26 124312 13 124330 34 124385 17 124424 90 124724 128 125264 218 125680 132 126224 218 126640 132 127184 218 127600 141 128135 236 128560 141 129095 236 129520 158 130051 249 130475 163 131011 249 131435 180 131958 270 132382 193 132918 270 133342 193 133878 270 134302 236 134692 43 134795 335 135134 364 135652 43 135755 335 136094 394 136582 866 137542 866 138502 922 139432 952 140392 378009
TEST_0019_class_1,-1
TEST_0019_class_2,-1
TEST_0019_class_3,-1
TEST_0019_class_4,-1
TEST_0019_class_5,-1
TEST_0019_class_6,-1
TEST_0019_class_7,-1
TEST_0019_class_8,-1
TEST_0019_class_9,-1
TEST_0019_class_10,-1
TEST_0019_class_11,1 120591 120665 223 120897 17 120961 591 121625 223 121857 17 121921 591 122585 223 122817 17 122881 17 122924 428 123365 5 123404 21 123442 22 123554 210 123841 17 123884 428 124325 5 124364 21 124402 22 124514 210 124852 412 125482 198 125812 412 126442 198 126772 412 127402 198 127741 394 128371 189 128701 394 129331 189 129678 373 130300 175 130638 373 131260 175 131615 343 132228 154 132575 343 133188 154 133535 343 134148 154 134538 154 134735 60 135130 4 135498 154 135695 60 136090 4 136488 94 137448 94 138408 94 139424 8 140384 8
TEST_0020_class_0,1 518400
TEST_0020_class_1,-1
TEST_0020_class_2,-1
TEST_0020_class_3,-1
TEST_0020_class_4,-1
TEST_0020_class_5,-1
TEST_0020_class_6,-1
TEST_0020_class_7,-1
TEST_0020_class_8,-1
TEST_0020_class_9,-1
TEST_0020_class_10,-1
TEST_0020_class_11,-1
TEST_0021_class_0,1 283 430 42 498 107 622 622 1390 42 1458 107 1582 656 2341 189 2534 664 3301 189 3494 664 4261 189 4454 668 5217 865 6177 878 7128 887 8088 887 9048 900 9991 917 10951 507450
TEST_0021_class_1,-1
TEST_0021_class_2,-1
TEST_0021_class_3,-1
TEST_0021_class_4,-1
TEST_0021_class_5,-1
TEST_0021_class_6,-1
TEST_0021_class_7,284 146 472 26 1244 146 1432 26 2238 103 3198 103 4158 103 5122 95 6082 95 7055 73 8015 73 8975 73 9948 43 10908 43
TEST_0021_class_8,-1
TEST_0021_class_9,-1
TEST_0021_class_10,-1
TEST_0021_class_11,605 17 1565 17 2530 4 3490 4 4450 4
TEST_0022_class_0,1 518400
TEST_0022_class_1,-1
TEST_0022_class_2,-1
TEST_0022_class_3,-1
TEST_0022_class_4,-1
TEST_0022_class_5,-1
TEST_0022_class_6,-1
TEST_0022_class_7,-1
TEST_0022_class_8,-1
TEST_0022_class_9,-1
TEST_0022_class_10,-1
TEST_0022_class_11,-1
TEST_0023_class_0,1 518400
TEST_0023_class_1,-1
TEST_0023_class_2,-1
TEST_0023_class_3,-1
TEST_0023_class_4,-1
TEST_0023_class_5,-1
TEST_0023_class_6,-1
TEST_0023_class_7,-1
TEST_0023_class_8,-1
TEST_0023_class_9,-1
TEST_0023_class_10,-1
TEST_0023_class_11,-1
TEST_0024_class_0,232 172 1192 172 2148 176 3108 176 4068 176 5024 180 5984 180 6914 210 7407 4 7874 210 8367 4 8834 210 9327 4 9790 214 10287 8 10750 214 11247 8 11705 219 12202 18 12665 219 13162 18 13621 227 14122 22 14581 227 15082 22 15541 227 16042 22 16497 231 17002 26 17457 231 17962 26 18408 240 18922 26 19368 240 19882 26 20328 240 20842 26 21280 252 21798 39 22077 4 22240 252 22758 39 23037 4 23200 257 23714 60 23855 22 23992 9 24160 257 24674 60 24815 22 24952 9 25120 257 25634 60 25775 22 25912 9 26075 266 26585 236 26855 26 27035 266 27545 236 27815 26 27995 270 28501 300 28955 270 29461 300 29911 279 30412 309 30871 279 31372 309 31831 279 32332 309 32787 283 33288 313 33747 283 34248 313 34707 287 35200 321 35667 287 36160 321 36627 287 37120 321 37582 296 38067 334 38542 296 39027 334 39494 317 39850 8 39867 81 39965 356 40454 317 40810 8 40827 81 40925 382 41388 879 42348 879 43308 922 44242 948 45202 473199
TEST_0024_class_1,-1
TEST_0024_class_2,1 43 961 43 1921 39 2881 39 3841 39 4801 17 5761 17 6721 17 7681 17 8641 17 9601 17 10561 17 11521 17 12481 17 13441 17 14401 17 15361 17 16321 26 17281 26 18241 26 19201 26 20161 26 21121 21 22081 21
TEST_0024_class_3,-1
TEST_0024_class_4,-1
TEST_0024_class_5,-1
TEST_0024_class_6,-1
TEST_0024_class_7,682 279 1642 279 2607 274 3567 274 4527 274 5487 274 6447 274 7411 270 8371 270 9331 270 10295 266 11255 266 12220 261 13180 261 14144 257 15104 257 16064 257 17028 253 17988 253 18948 253 19908 253 20868 253 21837 240 22797 240 23774 81 23877 115 24734 81 24837 115 25694 81 25797 115 26821 34 27781 34
TEST_0024_class_8,-1
TEST_0024_class_9,-1
TEST_0024_class_10,-1
TEST_0024_class_11,44 188 404 278 1004 188 1364 278 1960 188 2324 283 2920 188 3284 283 3880 188 4244 283 4818 206 5204 283 5778 206 6164 283 6738 176 7124 283 7698 176 8084 283 8658 176 9044 283 9618 172 10004 283 10578 172 10964 283 11538 167 11924 278 12498 167 12884 278 13458 163 13848 274 14418 163 14808 274 15378 163 15768 274 16347 150 16728 274 17307 150 17688 274 18267 141 18648 274 19227 141 19608 274 20187 141 20568 274 21142 138 21532 266 22102 138 22492 266 23041 159 23457 257 24001 159 24417 257 24961 159 25377 257 25921 154 26341 244 26881 154 27301 244 27841 154 28265 236 28801 154 29225 236 29761 150 30190 222 30721 150 31150 222 31681 150 32110 222 32641 146 33070 218 33601 146 34030 218 34561 146 34994 206 35521 146 35954 206 36481 146 36914 206 37441 141 37878 189 38401 141 38838 189 39361 133 39811 39 39858 9 39948 17 40321 133 40771 39 40818 9 40908 17 41307 81 42267 81 43227 81 44230 12 45190 12
TEST_0025_class_0,1 733 755 939 1715 943 2675 943 3635 943 4595 947 5555 947 6515 952 7471 956 8431 956 9391 509010
TEST_0025_class_1,-1
TEST_0025_class_2,-1
TEST_0025_class_3,-1
TEST_0025_class_4,-1
TEST_0025_class_5,-1
TEST_0025_class_6,-1
TEST_0025_class_7,-1
TEST_0025_class_8,-1
TEST_0025_class_9,-1
TEST_0025_class_10,-1
TEST_0025_class_11,734 21 1694 21 2658 17 3618 17 4578 17 5542 13 6502 13 7467 4 8427 4 9387 4
TEST_0026_class_0,1 433 468 926 1428 926 2384 930 3344 930 4304 947 5260 951 6220 512181
TEST_0026_class_1,-1
TEST_0026_class_2,-1
TEST_0026_class_3,-1
TEST_0026_class_4,-1
TEST_0026_class_5,-1
TEST_0026_class_6,-1
TEST_0026_class_7,-1
TEST_0026_class_8,-1
TEST_0026_class_9,-1
TEST_0026_class_10,-1
TEST_0026_class_11,434 34 1394 34 2354 30 3314 30 4274 30 5251 9 6211 9
TEST_0027_class_0,21597 4 22557 4 23500 68 23645 17 23675 13 24460 68 24605 17 24635 13 25420 68 25565 17 25595 13 26367 94 26512 73 27327 94 27472 73 28278 120 28424 94 29238 120 29384 94 30185 266 31145 266 32105 266 33040 312 34000 312 34925 360 35885 360 36845 360 37788 382 38204 4 38320 25 38350 21 38397 4 38748 382 39164 4 39280 25 39310 21 39357 4 39691 454 40171 150 40651 454 41131 150 41590 651 42550 651 43510 651 44444 677 45404 677 46325 716 47285 716 48245 716 49188 733 50148 733 51078 763 52038 763 52882 30 52972 789 53842 30 53932 789 54802 30 54892 789 55732 69 55831 810 56692 69 56791 810 57640 921 58600 921 59560 925 60502 943 61462 456939
TEST_0027_class_1,-1
TEST_0027_class_2,472 489 1432 489 2392 489 3352 489 4312 489 5272 489 6232 489 7197 484 8157 484 9117 484 10077 484 11037 484 11997 484 12957 484 13917 484 14877 484 15837 484 16797 484 17757 484 18712 489 19672 489 20632 489 21601 480 22561 480 23568 77 23662 13 23688 313 24528 77 24622 13 24648 313 25488 77 25582 13 25608 313 26461 51 26585 296 27421 51 27545 296 28398 26 28518 283 29358 26 29478 283 30451 270 31411 270 32371 270 33352 249 34312 249 35285 236 36245 236 37205 236 38170 34 38208 112 38345 5 38371 26 39130 34 39168 112 39305 5 39331 26 40145 26 41105 26
TEST_0027_class_3,-1
TEST_0027_class_4,-1
TEST_0027_class_5,-1
TEST_0027_class_6,-1
TEST_0027_class_7,1 471 961 471 1921 471 2881 471 3841 471 4801 471 5761 471 6721 476 7681 476 8641 476 9601 476 10561 476 11521 476 12481 476 13441 476 14401 476 15361 476 16321 476 17281 476 18241 471 19201 471 20161 471 21121 476 22081 476 23041 459 24001 459 24961 459 25921 446 26881 446 27841 437 28801 437 29761 424 30721 424 31681 424 32641 399 33601 399 34561 364 35521 364 36481 364 37441 347 38401 347 39361 330 40321 330 41281 309 42241 309 43201 309 44161 283 45121 283 46081 244 47041 244 48001 244 48961 227 49921 227 50881 197 51841 197 52801 81 52912 60 53761 81 53872 60 54721 81 54832 60 55681 51 55801 30 56641 51 56761 30 57601 39 58561 39 59521 39 60485 17 61445 17
TEST_0027_class_8,-1
TEST_0027_class_9,-1
TEST_0027_class_10,-1
TEST_0027_class_11,-1
TEST_0028_class_0,687 30 742 52 1647 30 1702 52 2598 120 3558 120 4518 120 5414 188 6374 188 6721 4 7321 9 7334 197 7681 4 8281 9 8294 197 8641 4 9241 9 9254 197 9601 9 9820 30 10197 8 10214 201 10561 9 10780 30 11157 8 11174 201 11521 17 11547 13 11590 4 11688 22 11718 56 12082 270 12481 17 12507 13 12550 4 12648 22 12678 56 13042 270 13441 86 13591 107 13994 296 14401 86 14551 107 14954 296 15361 86 15511 107 15914 296 16321 257 16865 326 17281 257 17825 326 18241 261 18781 339 19201 261 19741 339 20161 261 20701 339 21121 266 21644 364 22081 266 22604 364 23041 266 23542 399 24001 266 24502 399 24961 266 25462 399 25921 270 26302 22 26384 454 26881 270 27262 22 27344 454 27841 274 28218 562 28784 291 29178 562 29744 296 30134 866 31094 866 32054 878 33010 882 33970 895 34891 4 34917 908 35851 4 35877 908 36811 4 36837 481564
TEST_0028_class_1,-1
TEST_0028_class_2,-1
TEST_0028_class_3,-1
TEST_0028_class_4,-1
TEST_0028_class_5,-1
TEST_0028_class_6,-1
TEST_0028_class_7,1 249 370 317 717 25 794 416 1330 317 1677 25 1754 416 2294 304 2718 412 3254 304 3678 412 4214 304 4638 412 5178 236 5602 408 6138 236 6562 159 6725 245 7098 223 7531 150 7685 245 8058 223 8491 150 8645 245 9018 223 9451 150 9610 210 9982 215 10415 146 10570 210 10942 215 11375 146 11538 9 11560 30 11594 94 11710 8 11902 180 12352 129 12498 9 12520 30 12554 94 12670 8 12862 180 13312 129 13527 64 13818 176 14290 111 14487 64 14778 176 15250 111 15447 64 15738 176 16210 111 16698 167 17191 90 17658 167 18151 90 18618 163 19120 81 19578 163 20080 81 20538 163 21040 81 21498 146 22008 73 22458 146 22968 73 23422 120 23941 60 24382 120 24901 60 25342 120 25861 60 26324 60 26838 43 27284 60 27798 43 28780 4 29740 4
TEST_0028_class_8,-1
TEST_0028_class_9,-1
TEST_0028_class_10,-1
TEST_0028_class_11,250 120 1210 120 2170 124 3130 124 4090 124 5050 128 6010 128 6970 128 7330 4 7930 128 8290 4 8890 128 9250 4 9850 132 10205 9 10810 132 11165 9 11774 128 12734 128 13698 120 14658 120 15618 120 16578 120 17538 120 18502 116 19462 116 20422 116 21387 111 22347 111 23307 115 24267 115 25227 115 26191 111 27151 111 28115 103 29075 103 30040 94 31000 94 31960 94 32932 78 33892 78 34865 26 34895 22 35825 26 35855 22 36785 26 36815 22
TEST_0029_class_0,11902 5 12862 5 13818 9 14778 9 15738 9 16698 13 17658 13 18502 26 18618 13 19462 26 19578 13 20422 26 20538 13 21374 56 21490 25 21850 8 22334 56 22450 25 22810 8 23277 90 23397 47 23731 73 24237 90 24357 47 24691 73 25197 90 25317 47 25651 73 26144 193 26345 9 26362 18 26414 141 26598 159 27104 193 27305 9 27322 18 27374 141 27558 159 28051 257 28317 441 29011 257 29277 441 29958 763 30918 763 31878 763 32830 771 33790 771 34745 776 35705 776 36665 776 37612 789 38572 789 39524 797 40484 797 41418 823 42378 823 43338 823 44260 861 45220 861 46167 874 47127 874 48087 874 49034 887 49994 887 50932 909 51892 909 52835 926 53795 926 54755 926 55707 934 56667 934 57614 947 58574 947 59534 458867
TEST_0029_class_1,-1
TEST_0029_class_2,1 364 374 64 961 364 1334 64 1921 364 2294 64 2881 364 3254 64 3841 364 4214 64 4801 364 5178 56 5761 364 6138 56 6721 364 7102 9 7128 26 7681 364 8062 9 8088 26 8641 364 9022 9 9048 26 9601 364 10012 18 10561 364 10972 18 11521 381 11932 13 12481 381 12892 13 13441 377 13857 8 14401 377 14817 8 15361 377 15777 8 16321 377 16737 4 17281 377 17697 4 18241 261 18528 90 18657 4 19201 261 19488 90 19617 4 20161 261 20448 90 20577 4 21121 253 21430 60 21537 4 22081 253 22390 60 22497 4 23041 236 23367 30 23457 8 24001 236 24327 30 24417 8 24961 236 25287 30 25377 8 25921 223 26337 8 26881 223 27297 8 27841 210 28801 210 29761 197 30721 197 31681 197 32641 189 33601 189 34561 184 35521 184 36481 184 37441 171 38401 171 39361 163 40321 163 41281 116 41405 13 42241 116 42365 13 43201 116 43325 13 44161 99 45121 99 46081 86 47041 86 48001 86 48961 73 49921 73 50881 51 51841 51 52801 34 53761 34 54721 34 55681 26 56641 26 57601 13 58561 13 59521 13
TEST_0029_class_3,-1
TEST_0029_class_4,-1
TEST_0029_class_5,-1
TEST_0029_class_6,-1
TEST_0029_class_7,502 459 1462 459 2422 459 3382 459 4342 459 5302 459 6262 459 7222 459 8182 459 9142 459 10102 459 11062 459 12022 459 12982 459 13942 459 14902 459 15862 459 16822 459 17782 459 18742 459 19702 459 20662 459 21622 228 21858 223 22582 228 22818 223 23538 193 23804 197 24498 193 24764 197 25458 193 25724 197 26555 43 26757 124 27515 43 27717 124 28758 43 29718 43
TEST_0029_class_8,-1
TEST_0029_class_9,-1
TEST_0029_class_10,-1
TEST_0029_class_11,365 9 438 64 1325 9 1398 64 2285 9 2358 64 3245 9 3318 64 4205 9 4278 64 5165 13 5234 68 6125 13 6194 68 7085 17 7111 17 7154 68 8045 17 8071 17 8114 68 9005 17 9031 17 9074 68 9965 47 10030 72 10925 47 10990 72 11907 25 11945 77 12867 25 12905 77 13827 30 13865 77 14787 30 14825 77 15747 30 15785 77 16711 26 16741 81 17671 26 17701 81 18631 26 18661 81 19591 26 19621 81 20551 26 20581 81 21515 22 21541 81 22475 22 22501 81 23444 13 23465 73 24404 13 24425 73 25364 13 25385 73 26354 8 26380 34 27314 8 27340 34 28308 9 29268 9 41397 8 42357 8 43317 8
TEST_0030_class_0,301 43 357 193 1261 43 1317 193 2208 253 3168 253 4128 253 5080 252 6040 252 6991 257 7951 257 8911 257 9867 244 10827 244 11782 266 12177 43 12742 266 13137 43 13698 274 14097 47 14658 274 15057 47 15618 274 16017 47 16574 283 16977 55 17534 283 17937 55 18494 287 18897 60 19454 287 19857 60 20414 287 20817 60 21374 291 21768 82 21858 47 22334 291 22728 82 22818 47 23294 296 23667 175 24254 296 24627 175 25214 296 25587 175 26174 300 26542 202 27134 300 27502 202 28094 304 28458 214 29054 304 29418 214 29765 22 30014 313 30374 218 30725 22 30974 313 31334 218 31685 22 31934 313 32294 218 32641 30 32894 583 33601 30 33854 583 34561 34 34814 583 35521 34 35774 583 36481 34 36734 583 37441 34 37690 587 38401 34 38650 587 39361 34 39610 595 40321 34 40570 595 41285 35 41500 630 42147 13 42245 35 42460 630 43107 13 43205 35 43420 630 44067 13 44165 35 44375 677 45125 35 45335 677 46094 26 46291 686 47054 26 47251 686 48014 26 48211 686 48974 30 49167 698 49934 30 50127 698 50898 26 51087 703 51858 26 52047 703 52818 26 53002 716 53778 26 53962 716 54738 26 54922 716 55702 22 55878 729 56662 22 56838 729 57622 22 57798 754 58582 22 58758 754 59542 22 59718 754 60502 26 60657 4 60678 763 61462 26 61617 4 61638 763 62422 26 62504 8 62568 793 63382 26 63464 8 63528 793 64342 26 64424 8 64488 793 65302 26 65371 26 65444 797 66262 26 66331 26 66404 797 67222 30 67265 56 67355 806 68182 30 68225 56 68315 806 69142 108 69271 810 70102 108 70231 810 71062 108 71191 810 72022 939 72982 939 73942 939 74902 939 75862 939 76818 943 77778 943 78730 951 79690 951 80645 956 81605 956 82565 435836
TEST_0030_class_1,-1
TEST_0030_class_2,27961 4 28921 4 29872 18 30832 18 31792 18 32688 9 32748 26 33648 9 33708 26 34595 26 34660 38 35555 26 35620 38 36515 26 36580 38 37475 30 37535 47 38435 30 38495 47 39395 35 39447 115 40355 35 40407 115 41281 4 41320 30 41358 142 42241 4 42280 30 42318 142 43201 4 43240 30 43278 142 44161 4 44200 175 45121 4 45160 175 46081 4 46120 171 47041 4 47080 171 48001 4 48040 171 48961 4 49004 163 49921 4 49964 163 50881 4 50924 163 51841 4 51884 163 52844 158 53804 158 54764 158 55724 154 56684 154 57644 154 58604 154 59564 154 60528 129 60661 17 61488 129 61621 17 62448 56 62512 56 63408 56 63472 56 64368 56 64432 56 65328 43 65397 47 66288 43 66357 47 67252 13 67321 34 68212 13 68281 34 69250 21 70210 21 71170 21
